year,pick,team,player,position,link
2014,5,UTA,Dante Exum,Point,https://www.basketball-reference.com//players/e/exumda01.html
2014,6,BOS,Marcus Smart,Shooting,https://www.basketball-reference.com//players/s/smartma01.html
2014,7,LAL,Julius Randle,Power,https://www.basketball-reference.com//players/r/randlju01.html
2014,8,SAC,Nik Stauskas,Shooting,https://www.basketball-reference.com//players/s/stausni01.html
2014,9,CHH,Noah Vonleh,Power,https://www.basketball-reference.com//players/v/vonleno01.html
2014,10,PHI,Elfrid Payton,Point,https://www.basketball-reference.com//players/p/paytoel01.html
2014,11,DEN,Doug McDermott,Small,https://www.basketball-reference.com//players/m/mcderdo01.html
2014,12,ORL,Dario Šarić,Power,https://www.basketball-reference.com//players/s/saricda01.html
2014,13,MIN,Zach LaVine,Shooting,https://www.basketball-reference.com//players/l/lavinza01.html
2014,14,PHO,T.J. Warren,Small,https://www.basketball-reference.com//players/w/warretj01.html
2014,15,ATL,Adreian Payne,Power,https://www.basketball-reference.com//players/p/paynead01.html
2014,16,CHI,Jusuf Nurkić,Center,https://www.basketball-reference.com//players/n/nurkiju01.html
2014,17,BOS,James Young,Shooting,https://www.basketball-reference.com//players/y/youngja01.html
2014,18,PHO,Tyler Ennis,Point,https://www.basketball-reference.com//players/e/ennisty01.html
2014,19,CHI,Gary Harris,Shooting,https://www.basketball-reference.com//players/h/harriga01.html
2014,20,TOR,Bruno Caboclo,Small,https://www.basketball-reference.com//players/c/cabocbr01.html
2014,21,OKC,Mitch McGary,Power,https://www.basketball-reference.com//players/m/mcgarmi01.html
2014,22,MEM,Jordan Adams,Shooting,https://www.basketball-reference.com//players/a/adamsjo01.html
2014,23,UTA,Rodney Hood,Shooting,https://www.basketball-reference.com//players/h/hoodro01.html
2014,24,CHH,Shabazz Napier,Point,https://www.basketball-reference.com//players/n/napiesh01.html
2014,25,HOU,Clint Capela,Center,https://www.basketball-reference.com//players/c/capelca01.html
2014,26,MIA,P.J. Hairston,Small,https://www.basketball-reference.com//players/h/hairspj02.html
2014,27,PHO,Bogdan Bogdanović,Shooting,https://www.basketball-reference.com//players/b/bogdabo01.html
2014,28,LAC,C.J. Wilcox,Shooting,https://www.basketball-reference.com//players/w/wilcocj01.html
2014,29,OKC,Josh Huestis,Power,https://www.basketball-reference.com//players/h/huestjo01.html
2014,30,SAS,Kyle Anderson,Small,https://www.basketball-reference.com//players/a/anderky01.html
2014,31,MIL,Damien Inglis,Small,https://www.basketball-reference.com//players/i/inglida01.html
2014,32,PHI,K.J. McDaniels,Small,https://www.basketball-reference.com//players/m/mcdankj01.html
2014,33,CLE,Joe Harris,Shooting,https://www.basketball-reference.com//players/h/harrijo01.html
2014,34,NYK,Cleanthony Early,Small,https://www.basketball-reference.com//players/e/earlycl01.html
2014,35,UTA,Jarnell Stokes,Center,https://www.basketball-reference.com//players/s/stokeja01.html
2014,36,MIL,Johnny O'Bryant,Power,https://www.basketball-reference.com//players/o/obryajo01.html
2014,37,TOR,DeAndre Daniels,Forward,https://www.basketball-reference.com//players/d/daniede01.html
2014,38,DET,Spencer Dinwiddie,Point,https://www.basketball-reference.com//players/d/dinwisp01.html
2014,39,PHI,Jerami Grant,Power,https://www.basketball-reference.com//players/g/grantje01.html
2014,40,MIN,Glenn Robinson III,Small,https://www.basketball-reference.com//players/r/robingl02.html
2014,41,DEN,Nikola Jokić,Center,https://www.basketball-reference.com//players/j/jokicni01.html
2014,42,HOU,Nick Johnson,Shooting,https://www.basketball-reference.com//players/j/johnsni01.html
2014,43,ATL,Edy Tavares,Center,https://www.basketball-reference.com//players/t/tavarwa01.html
2014,44,MIN,Markel Brown,Shooting,https://www.basketball-reference.com//players/b/brownma02.html
2014,45,CHH,Dwight Powell,Center,https://www.basketball-reference.com//players/p/poweldw01.html
2014,46,WAS,Jordan Clarkson,Shooting,https://www.basketball-reference.com//players/c/clarkjo01.html
2014,47,PHI,Russ Smith,Point,https://www.basketball-reference.com//players/s/smithru01.html
2014,48,MIL,Lamar Patterson,Shooting,https://www.basketball-reference.com//players/p/pattela01.html
2014,49,CHI,Cameron Bairstow,Power,https://www.basketball-reference.com//players/b/bairsca01.html
2014,50,PHO,Alec Brown,Forward/Center,https://www.basketball-reference.com//players/b/brownal01.html
2014,51,NYK,Thanasis Antetokounmpo,Small,https://www.basketball-reference.com//players/a/antetth01.html
2014,52,PHI,Vasilije Micić,Guard,https://www.basketball-reference.com//players/m/micicva01.html
2014,53,MIN,Alessandro Gentile,Forward,https://www.basketball-reference.com//players/g/gential01.html
2014,54,PHI,Nemanja Dangubić,Guard,https://www.basketball-reference.com//players/d/dangune01.html
2014,55,MIA,Semaj Christon,Point,https://www.basketball-reference.com//players/c/chrisse01.html
2014,56,DEN,Devyn Marble,Shooting,https://www.basketball-reference.com//players/m/marblde01.html
2014,57,IND,Louis Labeyrie,Forward,https://www.basketball-reference.com//players/l/labeylo01.html
2014,58,SAS,Jordan McRae,Shooting,https://www.basketball-reference.com//players/m/mcraejo01.html
2014,59,TOR,Xavier Thames,Guard,https://www.basketball-reference.com//players/t/thamexa01.html
2014,60,SAS,Cory Jefferson,Power,https://www.basketball-reference.com//players/j/jeffeco01.html
2015,1,MIN,Karl-Anthony Towns,Center,https://www.basketball-reference.com//players/t/townska01.html
2015,2,LAL,D'Angelo Russell,Point,https://www.basketball-reference.com//players/r/russeda01.html
2015,3,PHI,Jahlil Okafor,Center,https://www.basketball-reference.com//players/o/okafoja01.html
2015,4,NYK,Kristaps Porziņģis,Power,https://www.basketball-reference.com//players/p/porzikr01.html
2015,5,ORL,Mario Hezonja,Small,https://www.basketball-reference.com//players/h/hezonma01.html
2015,6,SAC,Willie Cauley-Stein,Center,https://www.basketball-reference.com//players/c/caulewi01.html
2015,7,DEN,Emmanuel Mudiay,Point,https://www.basketball-reference.com//players/m/mudiaem01.html
2015,8,DET,Stanley Johnson,Small,https://www.basketball-reference.com//players/j/johnsst04.html
2015,9,CHO,Frank Kaminsky,Center,https://www.basketball-reference.com//players/k/kaminfr01.html
2015,10,MIA,Justise Winslow,Small,https://www.basketball-reference.com//players/w/winslju01.html
2015,11,IND,Myles Turner,Center,https://www.basketball-reference.com//players/t/turnemy01.html
2015,12,UTA,Trey Lyles,Power,https://www.basketball-reference.com//players/l/lylestr01.html
2015,13,PHO,Devin Booker,Shooting,https://www.basketball-reference.com//players/b/bookede01.html
2015,14,OKC,Cameron Payne,Point,https://www.basketball-reference.com//players/p/payneca01.html
2015,15,ATL,Kelly Oubre Jr.,Small,https://www.basketball-reference.com//players/o/oubreke01.html
2015,16,BOS,Terry Rozier,Point,https://www.basketball-reference.com//players/r/roziete01.html
2015,17,MIL,Rashad Vaughn,Shooting,https://www.basketball-reference.com//players/v/vaughra01.html
2015,18,HOU,Sam Dekker,Power,https://www.basketball-reference.com//players/d/dekkesa01.html
2015,19,WAS,Jerian Grant,Point,https://www.basketball-reference.com//players/g/grantje02.html
2015,20,TOR,Delon Wright,Point,https://www.basketball-reference.com//players/w/wrighde01.html
2015,21,DAL,Justin Anderson,Small,https://www.basketball-reference.com//players/a/anderju01.html
2015,22,CHI,Bobby Portis,Power,https://www.basketball-reference.com//players/p/portibo01.html
2015,23,POR,Rondae Hollis-Jefferson,Small,https://www.basketball-reference.com//players/h/holliro01.html
2015,24,CLE,Tyus Jones,Point,https://www.basketball-reference.com//players/j/jonesty01.html
2015,25,MEM,Jarell Martin,Power,https://www.basketball-reference.com//players/m/martija01.html
2015,26,SAS,Nikola Milutinov,Center,https://www.basketball-reference.com//players/m/milutni01.html
2015,27,LAL,Larry Nance Jr.,Power,https://www.basketball-reference.com//players/n/nancela02.html
2015,28,BOS,R.J. Hunter,Shooting,https://www.basketball-reference.com//players/h/hunterj01.html
2015,29,BRK,Chris McCullough,Power,https://www.basketball-reference.com//players/m/mcculch01.html
2015,30,GSW,Kevon Looney,Center,https://www.basketball-reference.com//players/l/looneke01.html
2015,31,MIN,Cedi Osman,Small,https://www.basketball-reference.com//players/o/osmande01.html
2015,32,HOU,Montrezl Harrell,Center,https://www.basketball-reference.com//players/h/harremo01.html
2015,33,BOS,Jordan Mickey,Power,https://www.basketball-reference.com//players/m/mickejo01.html
2015,34,LAL,Anthony Brown,Small,https://www.basketball-reference.com//players/b/brownan02.html
2015,35,PHI,Willy Hernangómez,Center,https://www.basketball-reference.com//players/h/hernawi01.html
2015,36,MIN,Rakeem Christmas,Power,https://www.basketball-reference.com//players/c/chrisra01.html
2015,37,PHI,Richaun Holmes,Center,https://www.basketball-reference.com//players/h/holmeri01.html
2015,38,DET,Darrun Hilliard,Shooting,https://www.basketball-reference.com//players/h/hillida01.html
2015,39,CHO,Juan Pablo Vaulet,Forward,https://www.basketball-reference.com//players/v/vauleju01.html
2015,40,MIA,Josh Richardson,Shooting,https://www.basketball-reference.com//players/r/richajo01.html
2015,41,BRK,Pat Connaughton,Shooting,https://www.basketball-reference.com//players/c/connapa01.html
2015,42,UTA,Olivier Hanlan,Guard,https://www.basketball-reference.com//players/h/hanlaol01.html
2015,43,IND,Joe Young,Point,https://www.basketball-reference.com//players/y/youngjo01.html
2015,44,PHO,Andrew Harrison,Point,https://www.basketball-reference.com//players/h/harrian01.html
2015,45,BOS,Marcus Thornton,Guard,https://www.basketball-reference.com//players/t/thornma02.html
2015,46,MIL,Norman Powell,Shooting,https://www.basketball-reference.com//players/p/powelno01.html
2015,47,PHI,Artūras Gudaitis,Center,https://www.basketball-reference.com//players/g/gudaiar01.html
2015,48,OKC,Dakari Johnson,Center,https://www.basketball-reference.com//players/j/johnsda04.html
2015,49,WAS,Aaron White,Forward,https://www.basketball-reference.com//players/w/whiteaa01.html
2015,50,ATL,Marcus Eriksson,Guard,https://www.basketball-reference.com//players/e/eriksma01.html
2015,51,ORL,Tyler Harvey,Guard,https://www.basketball-reference.com//players/h/harvety01.html
2015,52,DAL,Satnam Singh,Center,https://www.basketball-reference.com//players/s/singhsa01.html
2015,53,CLE,Sir'Dominic Pointer,Guard/Forward,https://www.basketball-reference.com//players/p/pointsi01.html
2015,54,UTA,Dani Díez,Forward,https://www.basketball-reference.com//players/d/diezda01.html
2015,55,SAS,Cady Lalanne,Center,https://www.basketball-reference.com//players/l/lalanca01.html
2015,56,NOP,Branden Dawson,Power,https://www.basketball-reference.com//players/d/dawsobr01.html
2015,57,DEN,Nikola Radičević,Guard,https://www.basketball-reference.com//players/r/radicni01.html
2015,58,PHI,J.P. Tokoto,Guard/Forward,https://www.basketball-reference.com//players/t/tokotjp01.html
2015,59,ATL,Dimitrios Agravanis,Forward/Center,https://www.basketball-reference.com//players/a/agravdi01.html
2015,60,PHI,Luka Mitrović,Forward,https://www.basketball-reference.com//players/m/mitrolu01.html
2016,1,PHI,Ben Simmons,Point,https://www.basketball-reference.com//players/s/simmobe01.html
2016,2,LAL,Brandon Ingram,Small,https://www.basketball-reference.com//players/i/ingrabr01.html
2016,3,BOS,Jaylen Brown,Shooting,https://www.basketball-reference.com//players/b/brownja02.html
2016,4,PHO,Dragan Bender,Power,https://www.basketball-reference.com//players/b/bendedr01.html
2016,5,MIN,Kris Dunn,Point,https://www.basketball-reference.com//players/d/dunnkr01.html
2016,6,NOP,Buddy Hield,Shooting,https://www.basketball-reference.com//players/h/hieldbu01.html
2016,7,DEN,Jamal Murray,Point,https://www.basketball-reference.com//players/m/murraja01.html
2016,8,SAC,Marquese Chriss,Power,https://www.basketball-reference.com//players/c/chrisma01.html
2016,9,TOR,Jakob Poeltl,Center,https://www.basketball-reference.com//players/p/poeltja01.html
2016,10,MIL,Thon Maker,Center,https://www.basketball-reference.com//players/m/makerth01.html
2016,11,ORL,Domantas Sabonis,Power,https://www.basketball-reference.com//players/s/sabondo01.html
2016,12,UTA,Taurean Prince,Small,https://www.basketball-reference.com//players/p/princta02.html
2016,13,PHO,Georgios Papagiannis,Center,https://www.basketball-reference.com//players/p/papagge01.html
2016,14,CHI,Denzel Valentine,Shooting,https://www.basketball-reference.com//players/v/valende01.html
2016,15,DEN,Juan Hernangómez,Power,https://www.basketball-reference.com//players/h/hernaju01.html
2016,16,BOS,Guerschon Yabusele,Power,https://www.basketball-reference.com//players/y/yabusgu01.html
2016,17,MEM,Wade Baldwin,Point,https://www.basketball-reference.com//players/b/baldwwa01.html
2016,18,DET,Henry Ellenson,Power,https://www.basketball-reference.com//players/e/ellenhe01.html
2016,19,DEN,Malik Beasley,Shooting,https://www.basketball-reference.com//players/b/beaslma01.html
2016,20,IND,Caris LeVert,Shooting,https://www.basketball-reference.com//players/l/leverca01.html
2016,21,ATL,DeAndre' Bembry,Small,https://www.basketball-reference.com//players/b/bembrde01.html
2016,22,CHO,Malachi Richardson,Shooting,https://www.basketball-reference.com//players/r/richama01.html
2016,23,BOS,Ante Žižić,Center,https://www.basketball-reference.com//players/z/zizican01.html
2016,24,PHI,Timothé Luwawu-Cabarrot,Small,https://www.basketball-reference.com//players/l/luwawti01.html
2016,25,LAC,Brice Johnson,Power,https://www.basketball-reference.com//players/j/johnsbr02.html
2016,26,PHI,Furkan Korkmaz,Shooting,https://www.basketball-reference.com//players/k/korkmfu01.html
2016,27,TOR,Pascal Siakam,Power,https://www.basketball-reference.com//players/s/siakapa01.html
2016,28,PHO,Skal Labissière,Power,https://www.basketball-reference.com//players/l/labissk01.html
2016,29,SAS,Dejounte Murray,Point,https://www.basketball-reference.com//players/m/murrade01.html
2016,30,GSW,Damian Jones,Center,https://www.basketball-reference.com//players/j/jonesda03.html
2016,31,BOS,Deyonta Davis,Center,https://www.basketball-reference.com//players/d/davisde01.html
2016,32,LAL,Ivica Zubac,Center,https://www.basketball-reference.com//players/z/zubaciv01.html
2016,33,LAC,Cheick Diallo,Power,https://www.basketball-reference.com//players/d/diallch01.html
2016,34,PHO,Tyler Ulis,Point,https://www.basketball-reference.com//players/u/ulisty01.html
2016,35,BOS,Rade Zagorac,Guard/Forward,https://www.basketball-reference.com//players/z/zagorra01.html
2016,36,MIL,Malcolm Brogdon,Point,https://www.basketball-reference.com//players/b/brogdma01.html
2016,37,HOU,Chinanu Onuaku,Center,https://www.basketball-reference.com//players/o/onuakch01.html
2016,38,MIL,Patrick McCaw,Shooting,https://www.basketball-reference.com//players/m/mccawpa01.html
2016,39,NOP,David Michineau,Guard,https://www.basketball-reference.com//players/m/michida01.html
2016,40,NOP,Diamond Stone,Center,https://www.basketball-reference.com//players/s/stonedi01.html
2016,41,ORL,Stephen Zimmerman,Center,https://www.basketball-reference.com//players/z/zimmest01.html
2016,42,UTA,Isaiah Whitehead,Point,https://www.basketball-reference.com//players/w/whiteis01.html
2016,43,HOU,Zhou Qi,Power,https://www.basketball-reference.com//players/q/qizh01.html
2016,44,ATL,Isaïa Cordinier,Guard,https://www.basketball-reference.com//players/c/cordiis01.html
2016,45,BOS,Demetrius Jackson,Point,https://www.basketball-reference.com//players/j/jacksde01.html
2016,46,DAL,A.J. Hammons,Center,https://www.basketball-reference.com//players/h/hammoaj01.html
2016,47,ORL,Jake Layman,Small,https://www.basketball-reference.com//players/l/laymaja01.html
2016,48,CHI,Paul Zipser,Small,https://www.basketball-reference.com//players/z/zipsepa01.html
2016,49,DET,Michael Gbinije,Shooting,https://www.basketball-reference.com//players/g/gbinimi01.html
2016,50,IND,Georges Niang,Power,https://www.basketball-reference.com//players/n/niangge01.html
2016,51,BOS,Ben Bentil,Power,https://www.basketball-reference.com//players/b/bentibe01.html
2016,52,UTA,Joel Bolomboy,Power,https://www.basketball-reference.com//players/b/bolomjo01.html
2016,53,DEN,Petr Cornelie,Forward,https://www.basketball-reference.com//players/c/cornepe01.html
2016,54,ATL,Kay Felder,Point,https://www.basketball-reference.com//players/f/feldeka01.html
2016,55,BRK,Marcus Paige,Point,https://www.basketball-reference.com//players/p/paigema01.html
2016,56,DEN,Daniel Hamilton,Shooting,https://www.basketball-reference.com//players/h/hamilda02.html
2016,57,MEM,Wang Zhelin,Center,https://www.basketball-reference.com//players/s/sheliwa01.html
2016,58,BOS,Abdel Nader,Small,https://www.basketball-reference.com//players/n/naderab01.html
2016,59,SAC,Isaiah Cousins,Guard,https://www.basketball-reference.com//players/c/cousiis01.html
2016,60,UTA,Tyrone Wallace,Point,https://www.basketball-reference.com//players/w/wallaty01.html
2017,1,PHI,Markelle Fultz,Shooting,https://www.basketball-reference.com//players/f/fultzma01.html
2017,2,LAL,Lonzo Ball,Point,https://www.basketball-reference.com//players/b/balllo01.html
2017,3,BOS,Jayson Tatum,Small,https://www.basketball-reference.com//players/t/tatumja01.html
2017,4,PHO,Josh Jackson,Shooting,https://www.basketball-reference.com//players/j/jacksjo02.html
2017,5,SAC,De'Aaron Fox,Point,https://www.basketball-reference.com//players/f/foxde01.html
2017,6,ORL,Jonathan Isaac,Power,https://www.basketball-reference.com//players/i/isaacjo01.html
2017,7,MIN,Lauri Markkanen,Power,https://www.basketball-reference.com//players/m/markkla01.html
2017,8,NYK,Frank Ntilikina,Point,https://www.basketball-reference.com//players/n/ntilila01.html
2017,9,DAL,Dennis Smith Jr.,Point,https://www.basketball-reference.com//players/s/smithde03.html
2017,10,SAC,Zach Collins,Power,https://www.basketball-reference.com//players/c/colliza01.html
2017,11,CHO,Malik Monk,Shooting,https://www.basketball-reference.com//players/m/monkma01.html
2017,12,DET,Luke Kennard,Shooting,https://www.basketball-reference.com//players/k/kennalu01.html
2017,13,DEN,Donovan Mitchell,Shooting,https://www.basketball-reference.com//players/m/mitchdo01.html
2017,14,MIA,Bam Adebayo,Center,https://www.basketball-reference.com//players/a/adebaba01.html
2017,15,POR,Justin Jackson,Small,https://www.basketball-reference.com//players/j/jacksju01.html
2017,16,CHI,Justin Patton,Center,https://www.basketball-reference.com//players/p/pattoju01.html
2017,17,MIL,D.J. Wilson,Power,https://www.basketball-reference.com//players/w/wilsodj01.html
2017,18,IND,T.J. Leaf,Power,https://www.basketball-reference.com//players/l/leaftj01.html
2017,19,ATL,John Collins,Power,https://www.basketball-reference.com//players/c/collijo01.html
2017,20,POR,Harry Giles,Center,https://www.basketball-reference.com//players/g/gilesha01.html
2017,21,OKC,Terrance Ferguson,Shooting,https://www.basketball-reference.com//players/f/fergute01.html
2017,22,BRK,Jarrett Allen,Center,https://www.basketball-reference.com//players/a/allenja01.html
2017,23,TOR,OG Anunoby,Small,https://www.basketball-reference.com//players/a/anunoog01.html
2017,24,UTA,Tyler Lydon,Power,https://www.basketball-reference.com//players/l/lydonty01.html
2017,25,ORL,Anžejs Pasečņiks,Center,https://www.basketball-reference.com//players/p/pasecan01.html
2017,26,POR,Caleb Swanigan,Power,https://www.basketball-reference.com//players/s/swanica01.html
2017,27,BRK,Kyle Kuzma,Power,https://www.basketball-reference.com//players/k/kuzmaky01.html
2017,28,LAL,Tony Bradley,Center,https://www.basketball-reference.com//players/b/bradlto01.html
2017,29,SAS,Derrick White,Shooting,https://www.basketball-reference.com//players/w/whitede01.html
2017,30,UTA,Josh Hart,Shooting,https://www.basketball-reference.com//players/h/hartjo01.html
2017,31,CHO,Frank Jackson,Point,https://www.basketball-reference.com//players/j/jacksfr01.html
2017,32,PHO,Davon Reed,Shooting,https://www.basketball-reference.com//players/r/reedda01.html
2017,33,ORL,Wesley Iwundu,Small,https://www.basketball-reference.com//players/i/iwundwe01.html
2017,34,SAC,Frank Mason III,Point,https://www.basketball-reference.com//players/m/masonfr01.html
2017,35,ORL,Ivan Rabb,Power,https://www.basketball-reference.com//players/r/rabbiv01.html
2017,36,PHI,Jonah Bolden,Center,https://www.basketball-reference.com//players/b/boldejo01.html
2017,37,BOS,Semi Ojeleye,Power,https://www.basketball-reference.com//players/o/ojelese01.html
2017,38,CHI,Jordan Bell,Center,https://www.basketball-reference.com//players/b/belljo01.html
2017,39,PHI,Jawun Evans,Point,https://www.basketball-reference.com//players/e/evansja01.html
2017,40,NOP,Dwayne Bacon,Shooting,https://www.basketball-reference.com//players/b/bacondw01.html
2017,41,ATL,Tyler Dorsey,Shooting,https://www.basketball-reference.com//players/d/dorsety01.html
2017,42,UTA,Thomas Bryant,Center,https://www.basketball-reference.com//players/b/bryanth01.html
2017,43,HOU,Isaiah Hartenstein,Center,https://www.basketball-reference.com//players/h/harteis01.html
2017,44,NYK,Damyean Dotson,Shooting,https://www.basketball-reference.com//players/d/dotsoda01.html
2017,45,HOU,Dillon Brooks,Small,https://www.basketball-reference.com//players/b/brookdi01.html
2017,46,PHI,Sterling Brown,Shooting,https://www.basketball-reference.com//players/b/brownst02.html
2017,47,IND,Ike Anigbogu,Center,https://www.basketball-reference.com//players/a/anigbik01.html
2017,48,MIL,Sindarius Thornwell,Shooting,https://www.basketball-reference.com//players/t/thornsi01.html
2017,49,DEN,Vlatko Čančar,Power,https://www.basketball-reference.com//players/c/cancavl01.html
2017,50,PHI,Mathias Lessort,Forward,https://www.basketball-reference.com//players/l/lessoma01.html
2017,51,DEN,Monte Morris,Point,https://www.basketball-reference.com//players/m/morrimo01.html
2017,52,NOP,Edmond Sumner,Shooting,https://www.basketball-reference.com//players/s/sumneed01.html
2017,53,BOS,Kadeem Allen,Point,https://www.basketball-reference.com//players/a/allenka01.html
2017,54,PHO,Alec Peters,Power,https://www.basketball-reference.com//players/p/peteral01.html
2017,55,UTA,Nigel Williams-Goss,Point,https://www.basketball-reference.com//players/w/willini01.html
2017,56,BOS,Jabari Bird,Shooting,https://www.basketball-reference.com//players/b/birdja01.html
2017,57,BRK,Sasha Vezenkov,Forward,https://www.basketball-reference.com//players/v/vezenal01.html
2017,58,NYK,Ognjen Jaramaz,Guard,https://www.basketball-reference.com//players/j/jaramog01.html
2017,59,SAS,Jaron Blossomgame,Small,https://www.basketball-reference.com//players/b/blossja01.html
2017,60,ATL,Alpha Kaba,Forward,https://www.basketball-reference.com//players/k/kabaal01.html
2018,1,PHO,Deandre Ayton,Center,https://www.basketball-reference.com//players/a/aytonde01.html
2018,2,SAC,Marvin Bagley III,Power,https://www.basketball-reference.com//players/b/baglema01.html
2018,3,ATL,Luka Dončić,Point,https://www.basketball-reference.com//players/d/doncilu01.html
2018,4,MEM,Jaren Jackson Jr.,Center,https://www.basketball-reference.com//players/j/jacksja02.html
2018,5,DAL,Trae Young,Point,https://www.basketball-reference.com//players/y/youngtr01.html
2018,6,ORL,Mo Bamba,Center,https://www.basketball-reference.com//players/b/bambamo01.html
2018,7,CHI,Wendell Carter Jr.,Center,https://www.basketball-reference.com//players/c/cartewe01.html
2018,8,CLE,Collin Sexton,Point,https://www.basketball-reference.com//players/s/sextoco01.html
2018,9,NYK,Kevin Knox,Small,https://www.basketball-reference.com//players/k/knoxke01.html
2018,10,PHI,Mikal Bridges,Small,https://www.basketball-reference.com//players/b/bridgmi01.html
2018,11,CHO,Shai Gilgeous-Alexander,Shooting,https://www.basketball-reference.com//players/g/gilgesh01.html
2018,12,LAC,Miles Bridges,Small,https://www.basketball-reference.com//players/b/bridgmi02.html
2018,13,LAC,Jerome Robinson,Shooting,https://www.basketball-reference.com//players/r/robinje01.html
2018,14,DEN,Michael Porter Jr.,Small,https://www.basketball-reference.com//players/p/portemi01.html
2018,15,WAS,Troy Brown Jr.,Small,https://www.basketball-reference.com//players/b/browntr01.html
2018,16,PHO,Zhaire Smith,Shooting,https://www.basketball-reference.com//players/s/smithzh01.html
2018,17,MIL,Donte DiVincenzo,Shooting,https://www.basketball-reference.com//players/d/divindo01.html
2018,18,SAS,Lonnie Walker,Shooting,https://www.basketball-reference.com//players/w/walkelo01.html
2018,19,ATL,Kevin Huerter,Shooting,https://www.basketball-reference.com//players/h/huertke01.html
2018,20,MIN,Josh Okogie,Shooting,https://www.basketball-reference.com//players/o/okogijo01.html
2018,21,UTA,Grayson Allen,Shooting,https://www.basketball-reference.com//players/a/allengr01.html
2018,22,CHI,Chandler Hutchison,Small,https://www.basketball-reference.com//players/h/hutchch01.html
2018,23,IND,Aaron Holiday,Point,https://www.basketball-reference.com//players/h/holidaa01.html
2018,24,POR,Anfernee Simons,Shooting,https://www.basketball-reference.com//players/s/simonan01.html
2018,25,LAL,Moritz Wagner,Center,https://www.basketball-reference.com//players/w/wagnemo01.html
2018,26,PHI,Landry Shamet,Shooting,https://www.basketball-reference.com//players/s/shamela01.html
2018,27,BOS,Robert Williams,Center,https://www.basketball-reference.com//players/w/williro04.html
2018,28,GSW,Jacob Evans,Shooting,https://www.basketball-reference.com//players/e/evansja02.html
2018,29,BRK,Džanan Musa,Shooting,https://www.basketball-reference.com//players/m/musadz01.html
2018,30,ATL,Omari Spellman,Center,https://www.basketball-reference.com//players/s/spellom01.html
2018,31,PHO,Elie Okobo,Point,https://www.basketball-reference.com//players/o/okoboel01.html
2018,32,MEM,Jevon Carter,Point,https://www.basketball-reference.com//players/c/carteje01.html
2018,33,DAL,Jalen Brunson,Point,https://www.basketball-reference.com//players/b/brunsja01.html
2018,34,ATL,Devonte' Graham,Point,https://www.basketball-reference.com//players/g/grahade01.html
2018,35,ORL,Melvin Frazier,Shooting,https://www.basketball-reference.com//players/f/frazime01.html
2018,36,NYK,Mitchell Robinson,Center,https://www.basketball-reference.com//players/r/robinmi01.html
2018,37,SAC,Gary Trent Jr.,Shooting,https://www.basketball-reference.com//players/t/trentga02.html
2018,38,PHI,Khyri Thomas,Shooting,https://www.basketball-reference.com//players/t/thomakh01.html
2018,39,PHI,Isaac Bonga,Small,https://www.basketball-reference.com//players/b/bongais01.html
2018,40,BRK,Rodions Kurucs,Small,https://www.basketball-reference.com//players/k/kurucro01.html
2018,41,ORL,Jarred Vanderbilt,Power,https://www.basketball-reference.com//players/v/vandeja01.html
2018,42,DET,Bruce Brown,Point,https://www.basketball-reference.com//players/b/brownbr01.html
2018,43,DEN,Justin Jackson,Forward,https://www.basketball-reference.com//players/j/jacksju02.html
2018,44,WAS,Issuf Sanon,Guard,https://www.basketball-reference.com//players/s/sanonis01.html
2018,45,BRK,Hamidou Diallo,Shooting,https://www.basketball-reference.com//players/d/diallha01.html
2018,46,HOU,De'Anthony Melton,Point,https://www.basketball-reference.com//players/m/meltode01.html
2018,47,LAL,Sviatoslav Mykhailiuk,Small,https://www.basketball-reference.com//players/m/mykhasv01.html
2018,48,MIN,Keita Bates-Diop,Small,https://www.basketball-reference.com//players/b/bateske01.html
2018,49,SAS,Chimezie Metu,Center,https://www.basketball-reference.com//players/m/metuch01.html
2018,50,IND,Alize Johnson,Power,https://www.basketball-reference.com//players/j/johnsal02.html
2018,51,NOP,Tony Carr,Guard,https://www.basketball-reference.com//players/c/carrto01.html
2018,52,UTA,Vince Edwards,Small,https://www.basketball-reference.com//players/e/edwarvi01.html
2018,53,OKC,Devon Hall,Point,https://www.basketball-reference.com//players/h/hallde01.html
2018,54,DAL,Shake Milton,Shooting,https://www.basketball-reference.com//players/m/miltosh01.html
2018,55,CHO,Arnoldas Kulboka,Forward,https://www.basketball-reference.com//players/k/kulboar01.html
2018,56,PHI,Ray Spalding,Power,https://www.basketball-reference.com//players/s/spaldra01.html
2018,57,OKC,Kevin Hervey,Power,https://www.basketball-reference.com//players/h/herveke01.html
2018,58,DEN,Thomas Welsh,Center,https://www.basketball-reference.com//players/w/welshth01.html
2018,59,PHO,George King,Small,https://www.basketball-reference.com//players/k/kingge03.html
2018,60,PHI,Kostas Antetokounmpo,Power,https://www.basketball-reference.com//players/a/antetko01.html
2019,1,NOP,Zion Williamson,Power,https://www.basketball-reference.com//players/w/willizi01.html
2019,2,MEM,Ja Morant,Point,https://www.basketball-reference.com//players/m/moranja01.html
2019,3,NYK,RJ Barrett,Shooting,https://www.basketball-reference.com//players/b/barrerj01.html
2019,4,LAL,De'Andre Hunter,Small,https://www.basketball-reference.com//players/h/huntede01.html
2019,5,CLE,Darius Garland,Shooting,https://www.basketball-reference.com//players/g/garlada01.html
