season,teams,lg,salary,link,salary_cap
2020,Toronto Raptors,NBA,4000000,https://www.basketball-reference.com//players/m/mccawpa01.html,109140000
2016,Los Angeles Clippers,NBA,543471,https://www.basketball-reference.com//players/s/stonedi01.html,94143000
2017,Atlanta Hawks,NBA,1312611,https://www.basketball-reference.com//players/s/stonedi01.html,99093000
2017,Chicago Bulls,NBA,50000,https://www.basketball-reference.com//players/s/stonedi01.html,99093000
2016,Orlando Magic,NBA,950000,https://www.basketball-reference.com//players/z/zimmest01.html,94143000
2016,Brooklyn Nets,NBA,1074145,https://www.basketball-reference.com//players/w/whiteis01.html,94143000
2017,Brooklyn Nets,NBA,1312611,https://www.basketball-reference.com//players/w/whiteis01.html,99093000
2018,Detroit Pistons,NBA,0,https://www.basketball-reference.com//players/w/whiteis01.html,101869000
2017,Houston Rockets,NBA,815615,https://www.basketball-reference.com//players/q/qizh01.html,99093000
2018,Houston Rockets,NBA,506134,https://www.basketball-reference.com//players/q/qizh01.html,101869000
2016,Boston Celtics,NBA,1450000,https://www.basketball-reference.com//players/j/jacksde01.html,94143000
2017,Boston Celtics,NBA,92858,https://www.basketball-reference.com//players/j/jacksde01.html,99093000
2017,Houston Rockets,NBA,74159,https://www.basketball-reference.com//players/j/jacksde01.html,99093000
2017,Philadelphia 76ers,NBA,0,https://www.basketball-reference.com//players/j/jacksde01.html,99093000
2018,Boston Celtics,NBA,92857,https://www.basketball-reference.com//players/j/jacksde01.html,101869000
2019,Boston Celtics,NBA,92857,https://www.basketball-reference.com//players/j/jacksde01.html,109140000
2019,Los Angeles Lakers,NBA,18312,https://www.basketball-reference.com//players/j/jacksde01.html,109140000
2020,Boston Celtics,NBA,92857,https://www.basketball-reference.com//players/j/jacksde01.html,109140000
2016,Dallas Mavericks,NBA,650000,https://www.basketball-reference.com//players/h/hammoaj01.html,94143000
2017,Miami Heat,NBA,1312611,https://www.basketball-reference.com//players/h/hammoaj01.html,99093000
2018,Miami Heat,NBA,350088,https://www.basketball-reference.com//players/h/hammoaj01.html,101869000
2019,Miami Heat,NBA,350087,https://www.basketball-reference.com//players/h/hammoaj01.html,109140000
2020,Miami Heat,NBA,350087,https://www.basketball-reference.com//players/h/hammoaj01.html,109140000
2016,Portland Trail Blazers,NBA,600000,https://www.basketball-reference.com//players/l/laymaja01.html,94143000
2017,Portland Trail Blazers,NBA,1312611,https://www.basketball-reference.com//players/l/laymaja01.html,99093000
2018,Portland Trail Blazers,NBA,1544951,https://www.basketball-reference.com//players/l/laymaja01.html,101869000
2019,Minnesota Timberwolves,NBA,3581986,https://www.basketball-reference.com//players/l/laymaja01.html,109140000
2020,Minnesota Timberwolves,NBA,3761085,https://www.basketball-reference.com//players/l/laymaja01.html,109140000
2016,Chicago Bulls,NBA,750000,https://www.basketball-reference.com//players/z/zipsepa01.html,94143000
2017,Chicago Bulls,NBA,1312611,https://www.basketball-reference.com//players/z/zipsepa01.html,99093000
2016,Detroit Pistons,NBA,650000,https://www.basketball-reference.com//players/g/gbinimi01.html,94143000
2017,Detroit Pistons,NBA,500000,https://www.basketball-reference.com//players/g/gbinimi01.html,99093000
2016,Indiana Pacers,NBA,650000,https://www.basketball-reference.com//players/n/niangge01.html,94143000
2017,Indiana Pacers,NBA,100000,https://www.basketball-reference.com//players/n/niangge01.html,99093000
2017,Utah Jazz,NBA,0,https://www.basketball-reference.com//players/n/niangge01.html,99093000
2018,Utah Jazz,NBA,1512601,https://www.basketball-reference.com//players/n/niangge01.html,101869000
2019,Utah Jazz,NBA,1678854,https://www.basketball-reference.com//players/n/niangge01.html,109140000
2020,Utah Jazz,NBA,1783557,https://www.basketball-reference.com//players/n/niangge01.html,109140000
2016,Boston Celtics,NBA,250000,https://www.basketball-reference.com//players/b/bentibe01.html,94143000
2016,Indiana Pacers,NBA,50000,https://www.basketball-reference.com//players/b/bentibe01.html,94143000
2016,Dallas Mavericks,NBA,31969,https://www.basketball-reference.com//players/b/bentibe01.html,94143000
2016,Utah Jazz,NBA,600000,https://www.basketball-reference.com//players/b/bolomjo01.html,94143000
2017,Utah Jazz,NBA,1312611,https://www.basketball-reference.com//players/b/bolomjo01.html,99093000
2017,Milwaukee Bucks,NBA,0,https://www.basketball-reference.com//players/b/bolomjo01.html,99093000
2016,Cleveland Cavaliers,NBA,543471,https://www.basketball-reference.com//players/f/feldeka01.html,94143000
2017,Chicago Bulls,NBA,489448,https://www.basketball-reference.com//players/f/feldeka01.html,99093000
2017,Detroit Pistons,NBA,0,https://www.basketball-reference.com//players/f/feldeka01.html,99093000
2016,Utah Jazz,NBA,125000,https://www.basketball-reference.com//players/p/paigema01.html,94143000
2017,Charlotte Hornets,NBA,0,https://www.basketball-reference.com//players/p/paigema01.html,99093000
2017,Oklahoma City Thunder,NBA,0,https://www.basketball-reference.com//players/h/hamilda02.html,99093000
2018,Atlanta Hawks,NBA,1349383,https://www.basketball-reference.com//players/h/hamilda02.html,101869000
2017,Boston Celtics,NBA,1167333,https://www.basketball-reference.com//players/n/naderab01.html,99093000
2018,Oklahoma City Thunder,NBA,1378242,https://www.basketball-reference.com//players/n/naderab01.html,101869000
2019,Oklahoma City Thunder,NBA,1618520,https://www.basketball-reference.com//players/n/naderab01.html,109140000
2020,Phoenix Suns,NBA,1752950,https://www.basketball-reference.com//players/n/naderab01.html,109140000
2016,Sacramento Kings,NBA,100000,https://www.basketball-reference.com//players/c/cousiis01.html,94143000
2017,Los Angeles Clippers,NBA,0,https://www.basketball-reference.com//players/w/wallaty01.html,99093000
2018,Los Angeles Clippers,NBA,1349383,https://www.basketball-reference.com//players/w/wallaty01.html,101869000
2019,Atlanta Hawks,NBA,502491,https://www.basketball-reference.com//players/w/wallaty01.html,109140000
2017,Philadelphia 76ers,NBA,7026240,https://www.basketball-reference.com//players/f/fultzma01.html,99093000
2018,Orlando Magic,NBA,8339880,https://www.basketball-reference.com//players/f/fultzma01.html,101869000
2019,Orlando Magic,NBA,9745200,https://www.basketball-reference.com//players/f/fultzma01.html,109140000
2020,Orlando Magic,NBA,12288697,https://www.basketball-reference.com//players/f/fultzma01.html,109140000
2017,Los Angeles Lakers,NBA,6286560,https://www.basketball-reference.com//players/b/balllo01.html,99093000
2018,Los Angeles Lakers,NBA,7461960,https://www.basketball-reference.com//players/b/balllo01.html,101869000
2019,New Orleans Pelicans,NBA,8719320,https://www.basketball-reference.com//players/b/balllo01.html,109140000
2020,New Orleans Pelicans,NBA,11003782,https://www.basketball-reference.com//players/b/balllo01.html,109140000
2017,Boston Celtics,NBA,5645400,https://www.basketball-reference.com//players/t/tatumja01.html,99093000
2018,Boston Celtics,NBA,6700800,https://www.basketball-reference.com//players/t/tatumja01.html,101869000
2019,Boston Celtics,NBA,7830000,https://www.basketball-reference.com//players/t/tatumja01.html,109140000
2020,Boston Celtics,NBA,9897120,https://www.basketball-reference.com//players/t/tatumja01.html,109140000
2017,Phoenix Suns,NBA,5090040,https://www.basketball-reference.com//players/j/jacksjo02.html,99093000
2018,Phoenix Suns,NBA,6041520,https://www.basketball-reference.com//players/j/jacksjo02.html,101869000
2019,Memphis Grizzlies,NBA,7059480,https://www.basketball-reference.com//players/j/jacksjo02.html,109140000
2020,Detroit Pistons,NBA,4767000,https://www.basketball-reference.com//players/j/jacksjo02.html,109140000
2017,Sacramento Kings,NBA,4609200,https://www.basketball-reference.com//players/f/foxde01.html,99093000
2018,Sacramento Kings,NBA,5470920,https://www.basketball-reference.com//players/f/foxde01.html,101869000
2019,Sacramento Kings,NBA,6392760,https://www.basketball-reference.com//players/f/foxde01.html,109140000
2020,Sacramento Kings,NBA,8099627,https://www.basketball-reference.com//players/f/foxde01.html,109140000
2017,Orlando Magic,NBA,4186320,https://www.basketball-reference.com//players/i/isaacjo01.html,99093000
2018,Orlando Magic,NBA,4969080,https://www.basketball-reference.com//players/i/isaacjo01.html,101869000
2019,Orlando Magic,NBA,5806440,https://www.basketball-reference.com//players/i/isaacjo01.html,109140000
2020,Orlando Magic,NBA,7362566,https://www.basketball-reference.com//players/i/isaacjo01.html,109140000
2017,Chicago Bulls,NBA,3821640,https://www.basketball-reference.com//players/m/markkla01.html,99093000
2018,Chicago Bulls,NBA,4536120,https://www.basketball-reference.com//players/m/markkla01.html,101869000
2019,Chicago Bulls,NBA,5300400,https://www.basketball-reference.com//players/m/markkla01.html,109140000
2020,Chicago Bulls,NBA,6731508,https://www.basketball-reference.com//players/m/markkla01.html,109140000
2017,New York Knicks,NBA,3501120,https://www.basketball-reference.com//players/n/ntilila01.html,99093000
2018,New York Knicks,NBA,4155720,https://www.basketball-reference.com//players/n/ntilila01.html,101869000
2019,New York Knicks,NBA,4855800,https://www.basketball-reference.com//players/n/ntilila01.html,109140000
2020,New York Knicks,NBA,6176578,https://www.basketball-reference.com//players/n/ntilila01.html,109140000
2017,Dallas Mavericks,NBA,3218280,https://www.basketball-reference.com//players/s/smithde03.html,99093000
2018,New York Knicks,NBA,3819960,https://www.basketball-reference.com//players/s/smithde03.html,101869000
2019,New York Knicks,NBA,4463640,https://www.basketball-reference.com//players/s/smithde03.html,109140000
2020,Detroit Pistons,NBA,5686677,https://www.basketball-reference.com//players/s/smithde03.html,109140000
2017,Portland Trail Blazers,NBA,3057240,https://www.basketball-reference.com//players/c/colliza01.html,99093000
2018,Portland Trail Blazers,NBA,3628920,https://www.basketball-reference.com//players/c/colliza01.html,101869000
2019,Portland Trail Blazers,NBA,4240200,https://www.basketball-reference.com//players/c/colliza01.html,109140000
2020,Portland Trail Blazers,NBA,5406255,https://www.basketball-reference.com//players/c/colliza01.html,109140000
2017,Charlotte Hornets,NBA,2904480,https://www.basketball-reference.com//players/m/monkma01.html,99093000
2018,Charlotte Hornets,NBA,3447480,https://www.basketball-reference.com//players/m/monkma01.html,101869000
2019,Charlotte Hornets,NBA,4028400,https://www.basketball-reference.com//players/m/monkma01.html,109140000
2020,Charlotte Hornets,NBA,5345687,https://www.basketball-reference.com//players/m/monkma01.html,109140000
2017,Detroit Pistons,NBA,2759280,https://www.basketball-reference.com//players/k/kennalu01.html,99093000
2018,Detroit Pistons,NBA,3275280,https://www.basketball-reference.com//players/k/kennalu01.html,101869000
2019,Detroit Pistons,NBA,3827160,https://www.basketball-reference.com//players/k/kennalu01.html,109140000
2020,Los Angeles Clippers,NBA,5273826,https://www.basketball-reference.com//players/k/kennalu01.html,109140000
2017,Utah Jazz,NBA,2621280,https://www.basketball-reference.com//players/m/mitchdo01.html,99093000
2018,Utah Jazz,NBA,3111480,https://www.basketball-reference.com//players/m/mitchdo01.html,101869000
2019,Utah Jazz,NBA,3635760,https://www.basketball-reference.com//players/m/mitchdo01.html,109140000
2020,Utah Jazz,NBA,5195501,https://www.basketball-reference.com//players/m/mitchdo01.html,109140000
2017,Miami Heat,NBA,2490360,https://www.basketball-reference.com//players/a/adebaba01.html,99093000
2018,Miami Heat,NBA,2955840,https://www.basketball-reference.com//players/a/adebaba01.html,101869000
2019,Miami Heat,NBA,3454080,https://www.basketball-reference.com//players/a/adebaba01.html,109140000
2020,Miami Heat,NBA,5115492,https://www.basketball-reference.com//players/a/adebaba01.html,109140000
2017,Sacramento Kings,NBA,2365560,https://www.basketball-reference.com//players/j/jacksju01.html,99093000
2018,Dallas Mavericks,NBA,2807880,https://www.basketball-reference.com//players/j/jacksju01.html,101869000
2019,Dallas Mavericks,NBA,3280920,https://www.basketball-reference.com//players/j/jacksju01.html,109140000
2020,Oklahoma City Thunder,NBA,5029650,https://www.basketball-reference.com//players/j/jacksju01.html,109140000
2020,Milwaukee Bucks,NBA,0,https://www.basketball-reference.com//players/j/jacksju01.html,109140000
2017,Minnesota Timberwolves,NBA,2247480,https://www.basketball-reference.com//players/p/pattoju01.html,99093000
2018,Philadelphia 76ers,NBA,2667600,https://www.basketball-reference.com//players/p/pattoju01.html,101869000
2019,Dallas Mavericks,NBA,1620564,https://www.basketball-reference.com//players/p/pattoju01.html,109140000
2019,Detroit Pistons,NBA,183115,https://www.basketball-reference.com//players/p/pattoju01.html,109140000
2020,Houston Rockets,NBA,0,https://www.basketball-reference.com//players/p/pattoju01.html,109140000
2017,Milwaukee Bucks,NBA,2135040,https://www.basketball-reference.com//players/w/wilsodj01.html,99093000
2018,Milwaukee Bucks,NBA,2534280,https://www.basketball-reference.com//players/w/wilsodj01.html,101869000
2019,Milwaukee Bucks,NBA,2961120,https://www.basketball-reference.com//players/w/wilsodj01.html,109140000
2020,Houston Rockets,NBA,4548280,https://www.basketball-reference.com//players/w/wilsodj01.html,109140000
2017,Indiana Pacers,NBA,2028360,https://www.basketball-reference.com//players/l/leaftj01.html,99093000
2018,Indiana Pacers,NBA,2407560,https://www.basketball-reference.com//players/l/leaftj01.html,101869000
2019,Indiana Pacers,NBA,2813280,https://www.basketball-reference.com//players/l/leaftj01.html,109140000
2020,Oklahoma City Thunder,NBA,4326825,https://www.basketball-reference.com//players/l/leaftj01.html,109140000
2020,Portland Trail Blazers,NBA,0,https://www.basketball-reference.com//players/l/leaftj01.html,109140000
2017,Atlanta Hawks,NBA,1936920,https://www.basketball-reference.com//players/c/collijo01.html,99093000
2018,Atlanta Hawks,NBA,2299080,https://www.basketball-reference.com//players/c/collijo01.html,101869000
2019,Atlanta Hawks,NBA,2686560,https://www.basketball-reference.com//players/c/collijo01.html,109140000
2020,Atlanta Hawks,NBA,4137302,https://www.basketball-reference.com//players/c/collijo01.html,109140000
2017,Sacramento Kings,NBA,1859400,https://www.basketball-reference.com//players/g/gilesha01.html,99093000
2018,Sacramento Kings,NBA,2207040,https://www.basketball-reference.com//players/g/gilesha01.html,101869000
2019,Sacramento Kings,NBA,2578800,https://www.basketball-reference.com//players/g/gilesha01.html,109140000
2020,Portland Trail Blazers,NBA,1678854,https://www.basketball-reference.com//players/g/gilesha01.html,109140000
2017,Oklahoma City Thunder,NBA,1785000,https://www.basketball-reference.com//players/f/fergute01.html,99093000
2018,Oklahoma City Thunder,NBA,2118840,https://www.basketball-reference.com//players/f/fergute01.html,101869000
2019,Oklahoma City Thunder,NBA,2475840,https://www.basketball-reference.com//players/f/fergute01.html,109140000
2020,New York Knicks,NBA,3944013,https://www.basketball-reference.com//players/f/fergute01.html,109140000
2017,Brooklyn Nets,NBA,1713720,https://www.basketball-reference.com//players/a/allenja01.html,99093000
2018,Brooklyn Nets,NBA,2034120,https://www.basketball-reference.com//players/a/allenja01.html,101869000
2019,Brooklyn Nets,NBA,2376840,https://www.basketball-reference.com//players/a/allenja01.html,109140000
2020,Cleveland Cavaliers,NBA,3909902,https://www.basketball-reference.com//players/a/allenja01.html,109140000
2017,Toronto Raptors,NBA,1645200,https://www.basketball-reference.com//players/a/anunoog01.html,99093000
2018,Toronto Raptors,NBA,1952760,https://www.basketball-reference.com//players/a/anunoog01.html,101869000
2019,Toronto Raptors,NBA,2281800,https://www.basketball-reference.com//players/a/anunoog01.html,109140000
2020,Toronto Raptors,NBA,3872215,https://www.basketball-reference.com//players/a/anunoog01.html,109140000
2017,Denver Nuggets,NBA,1579440,https://www.basketball-reference.com//players/l/lydonty01.html,99093000
2018,Denver Nuggets,NBA,1874640,https://www.basketball-reference.com//players/l/lydonty01.html,101869000
2019,Sacramento Kings,NBA,50000,https://www.basketball-reference.com//players/l/lydonty01.html,109140000
2019,Washington Wizards,NBA,482144,https://www.basketball-reference.com//players/p/pasecan01.html,109140000
2020,Washington Wizards,NBA,374297,https://www.basketball-reference.com//players/p/pasecan01.html,109140000
2017,Portland Trail Blazers,NBA,1465920,https://www.basketball-reference.com//players/s/swanica01.html,99093000
2018,Sacramento Kings,NBA,1740000,https://www.basketball-reference.com//players/s/swanica01.html,101869000
2019,Portland Trail Blazers,NBA,2033160,https://www.basketball-reference.com//players/s/swanica01.html,109140000
2017,Los Angeles Lakers,NBA,1423560,https://www.basketball-reference.com//players/k/kuzmaky01.html,99093000
2018,Los Angeles Lakers,NBA,1689840,https://www.basketball-reference.com//players/k/kuzmaky01.html,101869000
2019,Los Angeles Lakers,NBA,1974600,https://www.basketball-reference.com//players/k/kuzmaky01.html,109140000
2020,Los Angeles Lakers,NBA,3562178,https://www.basketball-reference.com//players/k/kuzmaky01.html,109140000
2017,Utah Jazz,NBA,1414920,https://www.basketball-reference.com//players/b/bradlto01.html,99093000
2018,Utah Jazz,NBA,1679520,https://www.basketball-reference.com//players/b/bradlto01.html,101869000
2019,Utah Jazz,NBA,1962360,https://www.basketball-reference.com//players/b/bradlto01.html,109140000
2020,Oklahoma City Thunder,NBA,3542060,https://www.basketball-reference.com//players/b/bradlto01.html,109140000
2017,San Antonio Spurs,NBA,1404600,https://www.basketball-reference.com//players/w/whitede01.html,99093000
2018,San Antonio Spurs,NBA,1667160,https://www.basketball-reference.com//players/w/whitede01.html,101869000
2019,San Antonio Spurs,NBA,1948080,https://www.basketball-reference.com//players/w/whitede01.html,109140000
2020,San Antonio Spurs,NBA,3516284,https://www.basketball-reference.com//players/w/whitede01.html,109140000
2017,Los Angeles Lakers,NBA,1394520,https://www.basketball-reference.com//players/h/hartjo01.html,99093000
2018,Los Angeles Lakers,NBA,1655160,https://www.basketball-reference.com//players/h/hartjo01.html,101869000
2019,New Orleans Pelicans,NBA,1934160,https://www.basketball-reference.com//players/h/hartjo01.html,109140000
2020,New Orleans Pelicans,NBA,3491159,https://www.basketball-reference.com//players/h/hartjo01.html,109140000
2017,New Orleans Pelicans,NBA,815615,https://www.basketball-reference.com//players/j/jacksfr01.html,99093000
2018,New Orleans Pelicans,NBA,1378242,https://www.basketball-reference.com//players/j/jacksfr01.html,101869000
2019,New Orleans Pelicans,NBA,1618520,https://www.basketball-reference.com//players/j/jacksfr01.html,109140000
2020,Oklahoma City Thunder,NBA,250000,https://www.basketball-reference.com//players/j/jacksfr01.html,109140000
2020,Detroit Pistons,NBA,0,https://www.basketball-reference.com//players/j/jacksfr01.html,109140000
2017,Phoenix Suns,NBA,815615,https://www.basketball-reference.com//players/r/reedda01.html,99093000
2018,Phoenix Suns,NBA,1378242,https://www.basketball-reference.com//players/r/reedda01.html,101869000
2018,Indiana Pacers,NBA,0,https://www.basketball-reference.com//players/r/reedda01.html,101869000
2017,Orlando Magic,NBA,1050000,https://www.basketball-reference.com//players/i/iwundwe01.html,99093000
2018,Orlando Magic,NBA,1378242,https://www.basketball-reference.com//players/i/iwundwe01.html,101869000
2019,Orlando Magic,NBA,1618520,https://www.basketball-reference.com//players/i/iwundwe01.html,109140000
2020,New Orleans Pelicans,NBA,1678854,https://www.basketball-reference.com//players/i/iwundwe01.html,109140000
2017,Sacramento Kings,NBA,1184385,https://www.basketball-reference.com//players/m/masonfr01.html,99093000
2018,Sacramento Kings,NBA,1378242,https://www.basketball-reference.com//players/m/masonfr01.html,101869000
2019,Milwaukee Bucks,NBA,0,https://www.basketball-reference.com//players/m/masonfr01.html,109140000
2017,Memphis Grizzlies,NBA,950000,https://www.basketball-reference.com//players/r/rabbiv01.html,99093000
2018,Memphis Grizzlies,NBA,1378242,https://www.basketball-reference.com//players/r/rabbiv01.html,101869000
2019,Memphis Grizzlies,NBA,371758,https://www.basketball-reference.com//players/r/rabbiv01.html,109140000
2018,Philadelphia 76ers,NBA,1690000,https://www.basketball-reference.com//players/b/boldejo01.html,101869000
2019,Philadelphia 76ers,NBA,1698450,https://www.basketball-reference.com//players/b/boldejo01.html,109140000
2019,Phoenix Suns,NBA,81678,https://www.basketball-reference.com//players/b/boldejo01.html,109140000
2017,Boston Celtics,NBA,1291892,https://www.basketball-reference.com//players/o/ojelese01.html,99093000
2018,Boston Celtics,NBA,1378242,https://www.basketball-reference.com//players/o/ojelese01.html,101869000
2019,Boston Celtics,NBA,1618520,https://www.basketball-reference.com//players/o/ojelese01.html,109140000
2020,Boston Celtics,NBA,1752950,https://www.basketball-reference.com//players/o/ojelese01.html,109140000
2017,Golden State Warriors,NBA,815615,https://www.basketball-reference.com//players/b/belljo01.html,99093000
2018,Golden State Warriors,NBA,1378242,https://www.basketball-reference.com//players/b/belljo01.html,101869000
2019,Memphis Grizzlies,NBA,1620564,https://www.basketball-reference.com//players/b/belljo01.html,109140000
2019,Cleveland Cavaliers,NBA,250000,https://www.basketball-reference.com//players/b/belljo01.html,109140000
2020,Los Angeles Lakers,NBA,580062,https://www.basketball-reference.com//players/b/belljo01.html,109140000
2020,Washington Wizards,NBA,229980,https://www.basketball-reference.com//players/b/belljo01.html,109140000
2020,Golden State Warriors,NBA,0,https://www.basketball-reference.com//players/b/belljo01.html,109140000
2017,Los Angeles Clippers,NBA,815615,https://www.basketball-reference.com//players/e/evansja01.html,99093000
2018,Los Angeles Clippers,NBA,1378242,https://www.basketball-reference.com//players/e/evansja01.html,101869000
2018,Oklahoma City Thunder,NBA,0,https://www.basketball-reference.com//players/e/evansja01.html,101869000
2017,Charlotte Hornets,NBA,815615,https://www.basketball-reference.com//players/b/bacondw01.html,99093000
2018,Charlotte Hornets,NBA,1378242,https://www.basketball-reference.com//players/b/bacondw01.html,101869000
2019,Charlotte Hornets,NBA,1618520,https://www.basketball-reference.com//players/b/bacondw01.html,109140000
2020,Orlando Magic,NBA,1678854,https://www.basketball-reference.com//players/b/bacondw01.html,109140000
2017,Atlanta Hawks,NBA,815615,https://www.basketball-reference.com//players/d/dorsety01.html,99093000
2018,Memphis Grizzlies,NBA,1378242,https://www.basketball-reference.com//players/d/dorsety01.html,101869000
2017,Los Angeles Lakers,NBA,815615,https://www.basketball-reference.com//players/b/bryanth01.html,99093000
2018,Washington Wizards,NBA,1378242,https://www.basketball-reference.com//players/b/bryanth01.html,101869000
2019,Washington Wizards,NBA,8000000,https://www.basketball-reference.com//players/b/bryanth01.html,109140000
2020,Washington Wizards,NBA,8333333,https://www.basketball-reference.com//players/b/bryanth01.html,109140000
2018,Houston Rockets,NBA,838464,https://www.basketball-reference.com//players/h/harteis01.html,101869000
2019,Houston Rockets,NBA,1416852,https://www.basketball-reference.com//players/h/harteis01.html,109140000
2020,Cleveland Cavaliers,NBA,1620564,https://www.basketball-reference.com//players/h/harteis01.html,109140000
2017,New York Knicks,NBA,1100000,https://www.basketball-reference.com//players/d/dotsoda01.html,99093000
2018,New York Knicks,NBA,1378242,https://www.basketball-reference.com//players/d/dotsoda01.html,101869000
2019,New York Knicks,NBA,1618520,https://www.basketball-reference.com//players/d/dotsoda01.html,109140000
2020,Cleveland Cavaliers,NBA,2000000,https://www.basketball-reference.com//players/d/dotsoda01.html,109140000
2017,Memphis Grizzlies,NBA,815615,https://www.basketball-reference.com//players/b/brookdi01.html,99093000
2018,Memphis Grizzlies,NBA,1378242,https://www.basketball-reference.com//players/b/brookdi01.html,101869000
2019,Memphis Grizzlies,NBA,1618520,https://www.basketball-reference.com//players/b/brookdi01.html,109140000
2020,Memphis Grizzlies,NBA,11400000,https://www.basketball-reference.com//players/b/brookdi01.html,109140000
2017,Milwaukee Bucks,NBA,815615,https://www.basketball-reference.com//players/b/brownst02.html,99093000
2018,Milwaukee Bucks,NBA,1378242,https://www.basketball-reference.com//players/b/brownst02.html,101869000
2019,Milwaukee Bucks,NBA,1618520,https://www.basketball-reference.com//players/b/brownst02.html,109140000
2020,Houston Rockets,NBA,1678854,https://www.basketball-reference.com//players/b/brownst02.html,109140000
2017,Indiana Pacers,NBA,950000,https://www.basketball-reference.com//players/a/anigbik01.html,99093000
2018,Indiana Pacers,NBA,1378242,https://www.basketball-reference.com//players/a/anigbik01.html,101869000
2017,Los Angeles Clippers,NBA,815615,https://www.basketball-reference.com//players/t/thornsi01.html,99093000
2018,Los Angeles Clippers,NBA,1378242,https://www.basketball-reference.com//players/t/thornsi01.html,101869000
2019,New Orleans Pelicans,NBA,183115,https://www.basketball-reference.com//players/t/thornsi01.html,109140000
2020,New Orleans Pelicans,NBA,977415,https://www.basketball-reference.com//players/t/thornsi01.html,109140000
2020,Orlando Magic,NBA,0,https://www.basketball-reference.com//players/t/thornsi01.html,109140000
2019,Denver Nuggets,NBA,898310,https://www.basketball-reference.com//players/c/cancavl01.html,109140000
2020,Denver Nuggets,NBA,1517981,https://www.basketball-reference.com//players/c/cancavl01.html,109140000
2017,Denver Nuggets,NBA,0,https://www.basketball-reference.com//players/m/morrimo01.html,99093000
2018,Denver Nuggets,NBA,1349383,https://www.basketball-reference.com//players/m/morrimo01.html,101869000
2019,Denver Nuggets,NBA,1588231,https://www.basketball-reference.com//players/m/morrimo01.html,109140000
2020,Denver Nuggets,NBA,1723707,https://www.basketball-reference.com//players/m/morrimo01.html,109140000
2017,Indiana Pacers,NBA,0,https://www.basketball-reference.com//players/s/sumneed01.html,99093000
2018,Indiana Pacers,NBA,449794,https://www.basketball-reference.com//players/s/sumneed01.html,101869000
2019,Indiana Pacers,NBA,2000000,https://www.basketball-reference.com//players/s/sumneed01.html,109140000
2020,Indiana Pacers,NBA,2160000,https://www.basketball-reference.com//players/s/sumneed01.html,109140000
2017,Boston Celtics,NBA,0,https://www.basketball-reference.com//players/a/allenka01.html,99093000
2018,New York Knicks,NBA,0,https://www.basketball-reference.com//players/a/allenka01.html,101869000
2017,Phoenix Suns,NBA,0,https://www.basketball-reference.com//players/p/peteral01.html,99093000
2019,Utah Jazz,NBA,1500000,https://www.basketball-reference.com//players/w/willini01.html,109140000
2017,Boston Celtics,NBA,0,https://www.basketball-reference.com//players/b/birdja01.html,99093000
2018,Atlanta Hawks,NBA,1349383,https://www.basketball-reference.com//players/b/birdja01.html,101869000
2018,Cleveland Cavaliers,NBA,0,https://www.basketball-reference.com//players/b/blossja01.html,101869000
2018,Phoenix Suns,NBA,8165160,https://www.basketball-reference.com//players/a/aytonde01.html,101869000
2019,Phoenix Suns,NBA,9562920,https://www.basketball-reference.com//players/a/aytonde01.html,109140000
2020,Phoenix Suns,NBA,10018200,https://www.basketball-reference.com//players/a/aytonde01.html,109140000
2018,Sacramento Kings,NBA,7305600,https://www.basketball-reference.com//players/b/baglema01.html,101869000
2019,Sacramento Kings,NBA,8556120,https://www.basketball-reference.com//players/b/baglema01.html,109140000
2020,Sacramento Kings,NBA,8963640,https://www.basketball-reference.com//players/b/baglema01.html,109140000
2018,Dallas Mavericks,NBA,6560640,https://www.basketball-reference.com//players/d/doncilu01.html,101869000
2019,Dallas Mavericks,NBA,7683360,https://www.basketball-reference.com//players/d/doncilu01.html,109140000
2020,Dallas Mavericks,NBA,8049360,https://www.basketball-reference.com//players/d/doncilu01.html,109140000
2018,Memphis Grizzlies,NBA,5915040,https://www.basketball-reference.com//players/j/jacksja02.html,101869000
2019,Memphis Grizzlies,NBA,6927480,https://www.basketball-reference.com//players/j/jacksja02.html,109140000
2020,Memphis Grizzlies,NBA,7257360,https://www.basketball-reference.com//players/j/jacksja02.html,109140000
2018,Atlanta Hawks,NBA,5356440,https://www.basketball-reference.com//players/y/youngtr01.html,101869000
2019,Atlanta Hawks,NBA,6273000,https://www.basketball-reference.com//players/y/youngtr01.html,109140000
2020,Atlanta Hawks,NBA,6571800,https://www.basketball-reference.com//players/y/youngtr01.html,109140000
2018,Orlando Magic,NBA,4865040,https://www.basketball-reference.com//players/b/bambamo01.html,101869000
2019,Orlando Magic,NBA,5697600,https://www.basketball-reference.com//players/b/bambamo01.html,109140000
2020,Orlando Magic,NBA,5969040,https://www.basketball-reference.com//players/b/bambamo01.html,109140000
2018,Chicago Bulls,NBA,4441200,https://www.basketball-reference.com//players/c/cartewe01.html,101869000
2019,Chicago Bulls,NBA,5201400,https://www.basketball-reference.com//players/c/cartewe01.html,109140000
2020,Orlando Magic,NBA,5448840,https://www.basketball-reference.com//players/c/cartewe01.html,109140000
2018,Cleveland Cavaliers,NBA,4068600,https://www.basketball-reference.com//players/s/sextoco01.html,101869000
2019,Cleveland Cavaliers,NBA,4764960,https://www.basketball-reference.com//players/s/sextoco01.html,109140000
