season,age,team_id,lg_id,pos,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,link
2011-12,19,CHA,NBA,C,63,41,23.1,2.0,4.4,.464,0.0,0.0,,2.0,4.4,.464,.464,1.1,2.3,.483,1.8,4.0,5.8,0.4,0.3,1.8,1.1,2.3,5.2,https://www.basketball-reference.com//players/b/biyombi01.html
2012-13,20,CHA,NBA,C,80,65,27.3,2.0,4.3,.451,0.0,0.0,,2.0,4.3,.451,.451,0.9,1.8,.521,2.4,4.9,7.3,0.4,0.4,1.8,1.0,2.4,4.8,https://www.basketball-reference.com//players/b/biyombi01.html
2013-14,21,CHA,NBA,C,77,9,13.9,1.1,1.9,.611,0.0,0.0,,1.1,1.9,.611,.611,0.6,1.2,.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,https://www.basketball-reference.com//players/b/biyombi01.html
2014-15,22,CHO,NBA,C,64,21,19.4,1.6,2.9,.543,0.0,0.0,,1.6,2.9,.543,.543,1.6,2.7,.583,2.5,3.9,6.4,0.3,0.3,1.5,0.8,2.2,4.8,https://www.basketball-reference.com//players/b/biyombi01.html
2015-16,23,TOR,NBA,C,82,22,22.0,1.9,3.5,.542,0.0,0.0,.000,1.9,3.5,.544,.542,1.7,2.8,.628,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,https://www.basketball-reference.com//players/b/biyombi01.html
2016-17,24,ORL,NBA,C,81,27,22.1,2.2,4.2,.528,0.0,0.0,,2.2,4.2,.528,.528,1.5,2.9,.534,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,6.0,https://www.basketball-reference.com//players/b/biyombi01.html
2017-18,25,ORL,NBA,C,82,25,18.2,2.2,4.3,.520,0.0,0.0,.000,2.2,4.3,.521,.520,1.2,1.9,.650,1.8,4.0,5.7,0.8,0.3,1.2,1.0,1.9,5.7,https://www.basketball-reference.com//players/b/biyombi01.html
2018-19,26,CHO,NBA,C,54,32,14.5,1.6,2.9,.571,0.0,0.0,,1.6,2.9,.571,.571,1.1,1.7,.637,1.5,3.1,4.6,0.6,0.2,0.8,0.6,1.9,4.4,https://www.basketball-reference.com//players/b/biyombi01.html
2019-20,27,CHO,NBA,C,53,29,19.4,2.8,5.2,.543,0.0,0.0,,2.8,5.2,.543,.543,1.7,2.8,.603,2.3,3.5,5.8,0.9,0.2,0.9,0.9,2.2,7.4,https://www.basketball-reference.com//players/b/biyombi01.html
2020-21,28,CHO,NBA,C,66,36,20.4,2.2,3.7,.587,0.0,0.0,.000,2.2,3.7,.589,.587,0.7,1.6,.448,2.1,3.2,5.3,1.2,0.3,1.1,1.1,2.1,5.0,https://www.basketball-reference.com//players/b/biyombi01.html
2011-12,20,DET,NBA,PG,66,60,32.3,4.8,11.7,.415,1.6,4.2,.380,3.2,7.5,.434,.483,1.6,2.1,.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,https://www.basketball-reference.com//players/k/knighbr03.html
2012-13,21,DET,NBA,PG,75,75,31.5,4.8,11.7,.407,1.6,4.4,.367,3.2,7.3,.430,.475,2.2,3.0,.733,0.7,2.6,3.3,4.0,0.8,0.1,2.7,2.1,13.3,https://www.basketball-reference.com//players/k/knighbr03.html
2013-14,22,MIL,NBA,PG,72,69,33.3,6.4,15.2,.422,1.5,4.7,.325,4.9,10.5,.466,.473,3.6,4.5,.802,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9,https://www.basketball-reference.com//players/k/knighbr03.html
2014-15,23,TOT,NBA,"PG,SG",63,61,32.3,6.0,14.1,.422,2.0,5.1,.389,4.0,9.0,.441,.493,3.1,3.5,.874,0.4,3.4,3.9,5.2,1.4,0.2,3.0,1.8,17.0,https://www.basketball-reference.com//players/k/knighbr03.html
2014-15,23,MIL,NBA,PG,52,52,32.5,6.2,14.3,.435,2.0,4.9,.409,4.2,9.4,.448,.505,3.3,3.7,.881,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,17.8,https://www.basketball-reference.com//players/k/knighbr03.html
2014-15,23,PHO,NBA,SG,11,9,31.5,4.6,13.0,.357,1.9,6.1,.313,2.7,6.9,.395,.430,2.2,2.6,.828,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,13.4,https://www.basketball-reference.com//players/k/knighbr03.html
2015-16,24,PHO,NBA,SG,52,50,36.0,7.1,17.2,.415,2.3,6.8,.342,4.8,10.5,.461,.482,3.0,3.5,.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,https://www.basketball-reference.com//players/k/knighbr03.html
2016-17,25,PHO,NBA,SG,54,5,21.1,3.9,9.7,.398,0.8,2.6,.324,3.0,7.1,.425,.441,2.4,2.9,.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0,https://www.basketball-reference.com//players/k/knighbr03.html
2018-19,27,TOT,NBA,PG,39,26,18.9,2.5,6.7,.381,1.1,3.3,.318,1.5,3.4,.443,.460,0.7,0.9,.794,0.3,1.3,1.5,1.8,0.5,0.1,0.8,1.6,6.8,https://www.basketball-reference.com//players/k/knighbr03.html
2018-19,27,HOU,NBA,PG,12,0,9.8,0.9,3.9,.234,0.4,2.7,.156,0.5,1.3,.400,.287,0.8,0.9,.818,0.1,0.7,0.8,0.8,0.2,0.0,0.4,1.2,3.0,https://www.basketball-reference.com//players/k/knighbr03.html
2018-19,27,CLE,NBA,PG,27,26,22.9,3.3,7.9,.413,1.3,3.6,.371,1.9,4.3,.448,.498,0.7,0.9,.783,0.3,1.5,1.9,2.3,0.7,0.1,0.9,1.8,8.5,https://www.basketball-reference.com//players/k/knighbr03.html
2019-20,28,TOT,NBA,"PG,SG",25,3,18.5,2.4,6.7,.353,1.8,5.2,.344,0.6,1.4,.389,.488,0.8,1.4,.588,0.2,1.5,1.6,2.8,0.4,0.1,1.5,1.6,7.3,https://www.basketball-reference.com//players/k/knighbr03.html
2019-20,28,CLE,NBA,SG,16,0,15.1,1.8,5.4,.326,1.2,4.0,.297,0.6,1.4,.409,.436,0.3,0.8,.308,0.2,1.1,1.3,1.9,0.3,0.1,1.0,1.3,4.9,https://www.basketball-reference.com//players/k/knighbr03.html
2019-20,28,DET,NBA,PG,9,3,24.6,3.4,9.0,.383,2.9,7.4,.388,0.6,1.6,.357,.543,1.8,2.3,.762,0.1,2.2,2.3,4.2,0.6,0.1,2.4,2.2,11.6,https://www.basketball-reference.com//players/k/knighbr03.html
2011-12,21,CHA,NBA,PG,66,25,27.2,4.3,11.6,.366,1.0,3.4,.305,3.2,8.2,.392,.411,2.5,3.2,.789,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,12.1,https://www.basketball-reference.com//players/w/walkeke02.html
2012-13,22,CHA,NBA,PG,82,82,34.9,6.4,15.2,.423,1.3,4.0,.322,5.1,11.1,.459,.466,3.6,4.5,.798,0.7,2.7,3.5,5.7,2.0,0.4,2.4,1.9,17.7,https://www.basketball-reference.com//players/w/walkeke02.html
2013-14,23,CHA,NBA,PG,73,73,35.8,6.2,15.7,.393,1.5,4.5,.333,4.7,11.2,.417,.441,3.9,4.6,.837,0.5,3.7,4.2,6.1,1.2,0.4,2.3,1.8,17.7,https://www.basketball-reference.com//players/w/walkeke02.html
2014-15,24,CHO,NBA,PG,62,58,34.2,6.1,15.8,.385,1.4,4.5,.304,4.7,11.3,.418,.429,3.8,4.6,.827,0.6,3.0,3.5,5.1,1.4,0.5,1.6,1.5,17.3,https://www.basketball-reference.com//players/w/walkeke02.html
2015-16,25,CHO,NBA,PG,81,81,35.6,7.0,16.4,.427,2.2,6.0,.371,4.8,10.4,.459,.495,4.6,5.4,.847,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9,https://www.basketball-reference.com//players/w/walkeke02.html
2016-17,26,CHO,NBA,PG,79,79,34.7,8.1,18.3,.444,3.0,7.6,.399,5.1,10.7,.476,.527,3.8,4.5,.847,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,23.2,https://www.basketball-reference.com//players/w/walkeke02.html
2017-18,27,CHO,NBA,PG,80,80,34.2,7.4,17.0,.431,2.9,7.5,.384,4.5,9.5,.469,.516,4.5,5.3,.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1,https://www.basketball-reference.com//players/w/walkeke02.html
2018-19,28,CHO,NBA,PG,82,82,34.9,8.9,20.5,.434,3.2,8.9,.356,5.7,11.6,.494,.511,4.6,5.5,.844,0.6,3.8,4.4,5.9,1.2,0.4,2.6,1.6,25.6,https://www.basketball-reference.com//players/w/walkeke02.html
2019-20,29,BOS,NBA,PG,56,56,31.1,6.8,15.9,.425,3.2,8.4,.381,3.5,7.4,.476,.526,3.7,4.3,.864,0.6,3.2,3.9,4.8,0.9,0.5,2.1,1.6,20.4,https://www.basketball-reference.com//players/w/walkeke02.html
2020-21,30,BOS,NBA,PG,43,43,31.8,6.6,15.7,.420,3.0,8.2,.360,3.7,7.5,.486,.514,3.1,3.5,.899,0.4,3.6,4.0,4.9,1.1,0.3,2.0,1.4,19.3,https://www.basketball-reference.com//players/w/walkeke02.html
2011-12,22,SAC,NBA,PG,61,7,18.6,2.8,7.3,.386,1.3,3.5,.361,1.5,3.8,.409,.473,0.7,0.8,.833,0.3,0.9,1.2,1.8,0.5,0.0,1.1,1.2,7.6,https://www.basketball-reference.com//players/f/fredeji01.html
2012-13,23,SAC,NBA,SG,69,0,14.0,2.5,5.9,.421,0.9,2.3,.417,1.6,3.7,.423,.500,1.2,1.4,.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,https://www.basketball-reference.com//players/f/fredeji01.html
2013-14,24,TOT,NBA,SG,49,0,10.6,2.2,4.6,.471,0.8,1.7,.476,1.4,2.9,.469,.559,0.4,0.4,.905,0.2,0.9,1.1,1.3,0.3,0.1,1.0,0.7,5.6,https://www.basketball-reference.com//players/f/fredeji01.html
2013-14,24,SAC,NBA,SG,41,0,11.3,2.3,4.8,.475,0.9,1.8,.493,1.4,3.0,.464,.566,0.4,0.5,.895,0.2,0.9,1.1,1.5,0.3,0.1,1.1,0.7,5.9,https://www.basketball-reference.com//players/f/fredeji01.html
2013-14,24,CHI,NBA,SG,8,0,7.0,1.6,3.6,.448,0.5,1.4,.364,1.1,2.3,.500,.517,0.3,0.3,1.000,0.1,0.8,0.9,0.4,0.0,0.0,0.5,0.9,4.0,https://www.basketball-reference.com//players/f/fredeji01.html
2014-15,25,NOP,NBA,PG,50,0,10.2,1.3,3.3,.380,0.2,1.0,.188,1.1,2.4,.458,.407,0.9,0.9,.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,3.6,https://www.basketball-reference.com//players/f/fredeji01.html
2015-16,26,TOT,NBA,SG,6,0,3.0,0.3,0.8,.400,0.2,0.3,.500,0.2,0.5,.333,.500,0.7,0.8,.800,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,1.5,https://www.basketball-reference.com//players/f/fredeji01.html
2015-16,26,NOP,NBA,SG,4,0,3.3,0.3,1.0,.250,0.0,0.3,.000,0.3,0.8,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.5,https://www.basketball-reference.com//players/f/fredeji01.html
2015-16,26,NYK,NBA,SG,2,0,2.5,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,1.500,2.0,2.5,.800,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.5,https://www.basketball-reference.com//players/f/fredeji01.html
2018-19,29,PHO,NBA,SG,6,0,10.8,1.3,4.8,.276,0.0,2.2,.000,1.3,2.7,.500,.276,1.0,1.0,1.000,0.2,1.0,1.2,1.3,0.5,0.0,0.8,0.8,3.7,https://www.basketball-reference.com//players/f/fredeji01.html
2011-12,21,GSW,NBA,SG,66,29,24.4,4.8,10.9,.443,1.7,4.1,.414,3.1,6.8,.460,.520,1.2,1.4,.868,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3,12.5,https://www.basketball-reference.com//players/t/thompkl01.html
2012-13,22,GSW,NBA,SG,82,82,35.8,6.2,14.7,.422,2.6,6.4,.401,3.6,8.3,.437,.509,1.6,1.9,.841,0.4,3.3,3.7,2.2,1.0,0.5,1.9,2.9,16.6,https://www.basketball-reference.com//players/t/thompkl01.html
2013-14,23,GSW,NBA,SG,81,81,35.4,6.9,15.5,.444,2.8,6.6,.417,4.1,8.9,.464,.533,1.8,2.3,.795,0.5,2.6,3.1,2.2,0.9,0.5,1.7,2.9,18.4,https://www.basketball-reference.com//players/t/thompkl01.html
2014-15,24,GSW,NBA,SG,77,77,31.9,7.8,16.9,.463,3.1,7.1,.439,4.7,9.8,.481,.555,2.9,3.3,.879,0.4,2.9,3.2,2.9,1.1,0.8,1.9,1.6,21.7,https://www.basketball-reference.com//players/t/thompkl01.html
2015-16,25,GSW,NBA,SG,80,80,33.3,8.1,17.3,.470,3.5,8.1,.425,4.7,9.2,.510,.569,2.4,2.8,.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1,https://www.basketball-reference.com//players/t/thompkl01.html
2016-17,26,GSW,NBA,SG,78,78,34.0,8.3,17.6,.468,3.4,8.3,.414,4.8,9.3,.516,.565,2.4,2.8,.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,22.3,https://www.basketball-reference.com//players/t/thompkl01.html
2017-18,27,GSW,NBA,SG,73,73,34.3,7.9,16.2,.488,3.1,7.1,.440,4.7,9.0,.526,.585,1.1,1.3,.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0,https://www.basketball-reference.com//players/t/thompkl01.html
2018-19,28,GSW,NBA,SG,78,78,34.0,8.4,18.0,.467,3.1,7.7,.402,5.3,10.3,.516,.553,1.7,2.0,.816,0.5,3.4,3.8,2.4,1.1,0.6,1.5,2.0,21.5,https://www.basketball-reference.com//players/t/thompkl01.html
2011-12,20,UTA,NBA,SG,59,0,15.9,2.6,6.1,.429,0.3,0.8,.333,2.3,5.3,.442,.450,1.8,2.4,.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,https://www.basketball-reference.com//players/b/burksal01.html
2012-13,21,UTA,NBA,SG,64,0,17.8,2.5,6.1,.420,0.5,1.4,.359,2.0,4.6,.439,.463,1.4,2.0,.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0,https://www.basketball-reference.com//players/b/burksal01.html
2013-14,22,UTA,NBA,SG,78,12,28.1,4.9,10.7,.457,0.6,1.8,.350,4.2,8.8,.480,.487,3.6,4.8,.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0,https://www.basketball-reference.com//players/b/burksal01.html
2014-15,23,UTA,NBA,SG,27,27,33.3,4.5,11.1,.403,1.0,2.5,.382,3.5,8.6,.409,.447,3.9,4.8,.822,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,https://www.basketball-reference.com//players/b/burksal01.html
2015-16,24,UTA,NBA,SG,31,3,25.7,4.4,10.8,.410,1.0,2.5,.405,3.4,8.2,.412,.458,3.4,4.5,.752,0.5,3.0,3.5,2.0,0.6,0.1,1.6,2.3,13.3,https://www.basketball-reference.com//players/b/burksal01.html
2016-17,25,UTA,NBA,SG,42,0,15.5,2.4,5.9,.399,0.6,1.8,.329,1.8,4.1,.430,.450,1.4,1.9,.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,https://www.basketball-reference.com//players/b/burksal01.html
2017-18,26,UTA,NBA,SG,64,1,16.5,2.7,6.5,.411,0.7,2.2,.331,1.9,4.3,.452,.467,1.7,1.9,.863,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2,7.7,https://www.basketball-reference.com//players/b/burksal01.html
2018-19,27,TOT,NBA,SG,64,24,21.5,3.0,7.4,.405,1.0,2.6,.363,2.0,4.8,.428,.469,1.8,2.2,.823,0.5,3.2,3.7,2.0,0.6,0.3,1.0,1.4,8.8,https://www.basketball-reference.com//players/b/burksal01.html
2018-19,27,UTA,NBA,SG,17,0,15.8,2.8,6.7,.412,0.9,2.5,.372,1.8,4.2,.437,.482,1.9,2.2,.868,0.1,1.5,1.6,1.2,0.4,0.2,0.9,1.3,8.4,https://www.basketball-reference.com//players/b/burksal01.html
2018-19,27,CLE,NBA,SG,34,24,28.8,4.0,10.0,.400,1.3,3.5,.378,2.7,6.5,.412,.466,2.3,2.9,.806,0.8,4.7,5.5,2.9,0.7,0.5,1.4,1.8,11.6,https://www.basketball-reference.com//players/b/burksal01.html
2018-19,27,SAC,NBA,SG,13,0,9.8,0.7,1.5,.450,0.0,0.5,.000,0.7,1.1,.643,.450,0.3,0.4,.800,0.2,1.5,1.7,0.8,0.6,0.1,0.3,0.5,1.7,https://www.basketball-reference.com//players/b/burksal01.html
2019-20,28,TOT,NBA,"SF,SG",66,19,26.6,4.9,11.6,.418,1.8,4.6,.385,3.1,7.1,.439,.493,3.6,4.0,.887,0.7,3.5,4.3,2.9,0.9,0.3,1.4,1.9,15.0,https://www.basketball-reference.com//players/b/burksal01.html
2019-20,28,GSW,NBA,SF,48,18,29.0,5.1,12.5,.406,1.8,4.7,.375,3.3,7.9,.424,.476,4.2,4.7,.897,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,16.1,https://www.basketball-reference.com//players/b/burksal01.html
2019-20,28,PHI,NBA,SG,18,1,20.2,4.3,9.3,.461,1.8,4.3,.416,2.5,5.0,.500,.557,1.9,2.3,.829,0.6,2.5,3.1,2.1,0.7,0.0,0.8,1.2,12.2,https://www.basketball-reference.com//players/b/burksal01.html
2020-21,29,NYK,NBA,SG,49,5,25.6,4.3,10.2,.420,2.1,5.0,.415,2.2,5.2,.425,.522,2.1,2.4,.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,https://www.basketball-reference.com//players/b/burksal01.html
2011-12,22,PHO,NBA,PF,63,7,19.5,2.8,6.9,.399,0.7,2.0,.347,2.1,5.0,.420,.448,1.2,1.7,.717,1.1,3.3,4.4,1.0,0.7,0.7,1.1,2.8,7.4,https://www.basketball-reference.com//players/m/morrima02.html
2012-13,23,PHO,NBA,PF,82,32,22.4,3.2,8.0,.407,0.5,1.6,.336,2.7,6.3,.426,.442,1.1,1.5,.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,8.2,https://www.basketball-reference.com//players/m/morrima02.html
2013-14,24,PHO,NBA,PF,81,0,26.6,5.1,10.4,.486,0.4,1.3,.315,4.7,9.1,.512,.507,3.2,4.0,.792,1.7,4.3,6.0,1.8,0.8,0.6,1.8,2.9,13.8,https://www.basketball-reference.com//players/m/morrima02.html
2014-15,25,PHO,NBA,PF,82,82,31.5,6.2,13.4,.465,0.7,2.2,.318,5.5,11.2,.494,.491,2.2,2.8,.763,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3.0,15.3,https://www.basketball-reference.com//players/m/morrima02.html
2015-16,26,TOT,NBA,PF,64,45,25.5,4.8,11.2,.425,0.7,2.4,.303,4.0,8.8,.458,.458,1.7,2.3,.735,1.1,4.4,5.5,1.9,0.9,0.5,2.1,2.9,12.0,https://www.basketball-reference.com//players/m/morrima02.html
2015-16,26,PHO,NBA,PF,37,24,24.8,4.6,11.6,.397,0.6,2.1,.289,4.0,9.6,.420,.422,1.8,2.5,.717,1.2,4.1,5.2,2.4,0.9,0.5,2.4,2.8,11.6,https://www.basketball-reference.com//players/m/morrima02.html
2015-16,26,WAS,NBA,PF,27,21,26.4,5.0,10.6,.467,0.9,2.9,.316,4.0,7.7,.524,.510,1.6,2.0,.764,1.1,4.7,5.9,1.4,0.9,0.6,1.7,3.0,12.4,https://www.basketball-reference.com//players/m/morrima02.html
2016-17,27,WAS,NBA,PF,76,76,31.2,5.3,11.7,.457,0.9,2.6,.362,4.4,9.1,.483,.497,2.4,2.8,.837,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,https://www.basketball-reference.com//players/m/morrima02.html
2017-18,28,WAS,NBA,PF,73,73,27.0,4.5,9.4,.480,1.0,2.8,.367,3.5,6.6,.529,.536,1.4,1.8,.820,1.0,4.6,5.6,1.9,0.8,0.5,1.7,3.0,11.5,https://www.basketball-reference.com//players/m/morrima02.html
2018-19,29,TOT,NBA,PF,58,16,21.9,3.5,8.3,.421,1.2,3.5,.335,2.3,4.8,.484,.492,1.2,1.6,.772,1.1,3.5,4.6,1.4,0.6,0.4,0.9,3.0,9.4,https://www.basketball-reference.com//players/m/morrima02.html
2018-19,29,WAS,NBA,PF,34,15,26.0,4.2,9.6,.436,1.4,4.2,.333,2.8,5.4,.516,.509,1.7,2.1,.781,1.2,3.9,5.1,1.8,0.7,0.6,1.4,3.4,11.5,https://www.basketball-reference.com//players/m/morrima02.html
2018-19,29,OKC,NBA,PF,24,1,16.1,2.5,6.5,.391,0.8,2.5,.339,1.7,4.0,.423,.455,0.6,0.8,.737,0.8,3.0,3.8,0.8,0.5,0.1,0.3,2.4,6.5,https://www.basketball-reference.com//players/m/morrima02.html
2019-20,30,TOT,NBA,PF,58,17,20.5,3.5,7.9,.443,1.5,3.9,.386,2.0,4.0,.500,.539,1.1,1.5,.776,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3,9.7,https://www.basketball-reference.com//players/m/morrima02.html
2019-20,30,DET,NBA,PF,44,16,22.5,4.0,8.8,.450,1.7,4.3,.397,2.3,4.5,.500,.546,1.4,1.8,.772,0.5,3.4,3.9,1.6,0.6,0.3,1.6,2.4,11.0,https://www.basketball-reference.com//players/m/morrima02.html
2019-20,30,LAL,NBA,PF,14,1,14.2,2.0,4.9,.406,0.9,2.8,.333,1.1,2.1,.500,.500,0.4,0.4,.833,1.1,2.1,3.2,0.6,0.4,0.4,0.4,2.1,5.3,https://www.basketball-reference.com//players/m/morrima02.html
2020-21,31,LAL,NBA,PF,61,27,19.7,2.5,6.2,.405,1.1,3.4,.311,1.4,2.8,.521,.491,0.6,0.8,.720,0.8,3.6,4.4,1.2,0.4,0.3,0.9,1.7,6.7,https://www.basketball-reference.com//players/m/morrima02.html
2011-12,22,HOU,NBA,PF,17,0,7.4,0.9,3.2,.296,0.1,1.0,.118,0.8,2.2,.378,.315,0.4,0.5,.750,0.3,0.6,0.9,0.2,0.1,0.1,0.2,0.7,2.4,https://www.basketball-reference.com//players/m/morrima03.html
2012-13,23,TOT,NBA,"PF,SF",77,23,19.8,2.9,6.8,.422,1.1,3.0,.369,1.8,3.8,.464,.504,0.9,1.5,.564,1.0,2.6,3.6,0.8,0.6,0.3,1.0,2.1,7.7,https://www.basketball-reference.com//players/m/morrima03.html
2012-13,23,HOU,NBA,PF,54,17,21.4,3.2,7.4,.428,1.4,3.6,.381,1.8,3.8,.471,.520,0.9,1.4,.653,1.2,2.9,4.1,0.9,0.5,0.3,1.0,2.2,8.6,https://www.basketball-reference.com//players/m/morrima03.html
2012-13,23,PHO,NBA,SF,23,6,16.1,2.2,5.5,.405,0.5,1.7,.308,1.7,3.8,.448,.452,0.7,1.8,.405,0.7,1.8,2.5,0.7,0.8,0.2,1.0,1.7,5.7,https://www.basketball-reference.com//players/m/morrima03.html
2013-14,24,PHO,NBA,SF,82,1,22.0,3.5,7.9,.442,1.2,3.2,.381,2.3,4.8,.483,.518,1.5,1.9,.761,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,https://www.basketball-reference.com//players/m/morrima03.html
2014-15,25,PHO,NBA,PF,81,35,25.2,4.1,9.4,.434,1.4,3.9,.358,2.7,5.6,.487,.507,0.9,1.4,.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4,https://www.basketball-reference.com//players/m/morrima03.html
2015-16,26,DET,NBA,SF,80,80,35.7,5.1,11.8,.434,1.4,3.7,.362,3.8,8.1,.467,.491,2.5,3.4,.749,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.1,https://www.basketball-reference.com//players/m/morrima03.html
2016-17,27,DET,NBA,SF,79,79,32.5,5.3,12.7,.418,1.5,4.5,.331,3.8,8.2,.466,.477,1.8,2.3,.784,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,14.0,https://www.basketball-reference.com//players/m/morrima03.html
2017-18,28,BOS,NBA,PF,54,21,26.7,4.9,11.3,.429,1.6,4.3,.368,3.3,7.0,.467,.499,2.3,2.9,.805,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6,https://www.basketball-reference.com//players/m/morrima03.html
2018-19,29,BOS,NBA,PF,75,53,27.9,5.0,11.3,.447,1.9,5.2,.375,3.1,6.1,.508,.533,1.9,2.3,.844,1.0,5.1,6.1,1.5,0.6,0.3,1.2,2.4,13.9,https://www.basketball-reference.com//players/m/morrima03.html
2019-20,30,TOT,NBA,"PF,SF",62,62,31.2,5.7,13.1,.438,2.3,5.6,.408,3.4,7.5,.461,.526,2.9,3.5,.823,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,16.7,https://www.basketball-reference.com//players/m/morrima03.html
2019-20,30,NYK,NBA,SF,43,43,32.3,6.5,14.8,.442,2.7,6.1,.439,3.8,8.7,.444,.533,3.8,4.6,.823,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,19.6,https://www.basketball-reference.com//players/m/morrima03.html
2019-20,30,LAC,NBA,PF,19,19,28.9,3.9,9.2,.425,1.4,4.4,.310,2.5,4.7,.533,.500,0.9,1.2,.818,0.6,3.5,4.1,1.4,0.7,0.7,1.3,2.7,10.1,https://www.basketball-reference.com//players/m/morrima03.html
2020-21,31,LAC,NBA,PF,57,29,26.4,4.8,10.2,.473,2.5,5.2,.473,2.4,5.1,.472,.592,1.3,1.6,.820,0.6,3.5,4.1,1.0,0.6,0.3,1.0,2.1,13.4,https://www.basketball-reference.com//players/m/morrima03.html
2011-12,20,SAS,NBA,SF,64,39,24.0,3.1,6.3,.493,0.6,1.7,.376,2.5,4.6,.536,.543,1.1,1.4,.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,https://www.basketball-reference.com//players/l/leonaka01.html
2012-13,21,SAS,NBA,SF,58,57,31.2,4.5,9.1,.494,1.1,3.0,.374,3.4,6.1,.554,.556,1.8,2.2,.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9,https://www.basketball-reference.com//players/l/leonaka01.html
2013-14,22,SAS,NBA,SF,66,65,29.1,5.1,9.8,.522,1.0,2.8,.379,4.1,7.0,.579,.576,1.5,1.9,.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,https://www.basketball-reference.com//players/l/leonaka01.html
2014-15,23,SAS,NBA,SF,64,64,31.8,6.2,12.8,.479,1.0,3.0,.349,5.1,9.8,.519,.520,3.2,3.9,.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,16.5,https://www.basketball-reference.com//players/l/leonaka01.html
2015-16,24,SAS,NBA,SF,72,72,33.1,7.7,15.1,.506,1.8,4.0,.443,5.9,11.1,.528,.565,4.1,4.6,.874,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,21.2,https://www.basketball-reference.com//players/l/leonaka01.html
2016-17,25,SAS,NBA,SF,74,74,33.4,8.6,17.7,.485,2.0,5.2,.380,6.6,12.5,.529,.541,6.3,7.2,.880,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,https://www.basketball-reference.com//players/l/leonaka01.html
